,attr0_hi,attr0_lo,attr1_hi,attr1_lo,attr2_hi,attr2_lo,attr3_hi,attr3_lo,attr4_hi,attr4_lo
1493,0.25973738,0.17332432,-0.349998,-0.349998,-0.4992,-0.5,-0.357145,-0.37798509,0.125,0.125
1494,0.34066646,0.17332432,-0.349998,-0.349998,-0.4992,-0.5,-0.357145,-0.37798509,0.125,0.125
1495,0.478202,0.31157937,-0.26714018,-0.46327946,-0.5,-0.5,-0.20309707,-0.357145,0.125,0.125
1496,0.679858,0.64552851,-0.349998,-0.35302947,-0.5,-0.5,-0.357145,-0.357145,0.125,0.10932857
1497,0.11910118,0.048519805,-0.300007,-0.36486981,-0.4992,-0.5,-0.357145,-0.357145,0.125,0.125
1498,0.22690856,0.092352922,-0.28156061,-0.300007,-0.4992,-0.5,-0.357145,-0.357145,0.125,0.125
1499,0.34912494,0.2317788,-0.300007,-0.300007,-0.4992,-0.5,-0.357145,-0.37450845,0.125,0.125
1500,0.50338008,0.33721441,-0.27175606,-0.300007,-0.4992,-0.5,-0.34820616,-0.357145,0.125,0.125
1501,0.679858,0.62357726,-0.300007,-0.300007,-0.5,-0.5,-0.357145,-0.357145,0.24121251,0.056803963
1502,0.29157249,0.14356628,-0.250001,-0.26671073,-0.4992,-0.5,-0.34286662,-0.357145,0.125,0.125
1503,0.32374747,0.28594261,-0.250001,-0.250001,-0.4992,-0.5,-0.357145,-0.36687014,0.125,0.125
1504,0.53522811,0.37699146,-0.250001,-0.250001,-0.4992,-0.5,-0.33128545,-0.357145,0.125,0.125
1505,0.679858,0.54408668,-0.250001,-0.27896509,-0.5,-0.5,-0.357145,-0.357145,0.15628014,0.125
1506,0.57952187,0.478202,-0.199994,-0.199994,-0.4992,-0.5,-0.35524546,-0.36393663,0.125,0.125
1507,0.679858,0.56373896,-0.199994,-0.21388568,-0.4992,-0.5,-0.357145,-0.36074402,0.12803696,0.125
1508,0.679858,0.67593687,-0.15,-0.21627417,-0.4992,-0.5,-0.34775778,-0.36061167,0.13210691,0.125
1509,0.679858,0.67565791,-0.5,-0.5,-0.4992,-0.5,-0.1343129,-0.22829778,0.125,0.125
1510,0.54066502,0.3811969,-0.37333674,-0.449995,-0.5,-0.5,-0.214282,-0.32339875,0.125,0.125
1511,0.679858,0.60598674,-0.449995,-0.49269202,-0.5,-0.5,-0.17722822,-0.214282,0.125,0.10220381
1512,-0.000732,-0.000732,-0.400004,-0.40864568,-0.5,-0.5,0.040185164,-0.25640103,0.125,0.091073489
1513,0.100096,0.038957841,-0.400004,-0.43243967,-0.4992,-0.5,-0.214282,-0.29694584,0.125,0.08378881
1514,0.25463859,0.200941,-0.26456444,-0.4252626,-0.4992,-0.5,0.0081654118,-0.214282,0.14571063,0.125
1515,0.301769,0.27073072,-0.2666662,-0.400004,-0.5,-0.5,-0.12343002,-0.214282,0.24667595,0.125
1516,0.478202,0.478202,-0.29872245,-0.400004,-0.5,-0.5,-0.034889339,-0.214282,0.18218343,0.125
1517,0.679858,0.679858,-0.38160071,-0.43740646,-0.5,-0.5,-0.12418647,-0.214282,0.125,0.125
1518,-0.013377732,-0.10156,-0.31742003,-0.35297628,-0.4992,-0.5,-0.214282,-0.25335633,0.125,0.125
1519,0.0013425246,-0.088338219,-0.31092894,-0.349998,-0.4992,-0.5,-0.214282,-0.214282,0.19785025,0.125
1520,0.2126191,0.08340169,-0.349998,-0.41645842,-0.5,-0.5,0.072496684,-0.28562843,0.125,0.125
1521,0.28725928,0.18615192,-0.28047503,-0.349998,-0.5,-0.5,0.13515949,-0.214282,0.125,0.10655021
1522,0.301769,0.18611861,-0.28162484,-0.349998,-0.5,-0.5,0.13514739,-0.214282,0.125,0.12117086
1523,0.52884397,0.24831953,-0.31925127,-0.349998,-0.5,-0.5,0.011748135,-0.214282,0.21648356,0.125
1524,0.679858,0.65896677,-0.349998,-0.38895492,-0.4992,-0.5,-0.10279936,-0.29593021,0.125,0.125
1525,-0.057741287,-0.10156,-0.2488904,-0.300007,-0.5,-0.5,-0.214282,-0.21981781,0.125,0.125
1526,-0.000732,-0.028110559,-0.300007,-0.30095447,-0.4992,-0.5,-0.214282,-0.214282,0.19679064,0.125
1527,0.23106614,0.100096,-0.300007,-0.300007,-0.5,-0.5,0.13767897,-0.23908776,0.125,0.057392725
1528,0.31870245,0.200941,-0.28513713,-0.33030907,-0.5,-0.5,0.15519268,-0.214282,0.14657204,0.125
1529,0.33851486,0.23537993,-0.29174341,-0.30676928,-0.5,-0.5,0.15305669,-0.214282,0.19662828,0.125
1530,0.54179598,0.23796687,-0.300007,-0.34339681,-0.5,-0.5,0.0064112495,-0.214282,0.125,0.125
1531,0.679858,0.679858,-0.300007,-0.300007,-0.5,-0.5,-0.1733934,-0.26253052,0.125,0.10755242
1532,-0.02806084,-0.10156,-0.250001,-0.250001,-0.4992,-0.5,-0.20806836,-0.21617642,0.125,0.11543501
1533,-0.000732,-0.087905944,-0.250001,-0.250001,-0.5,-0.5,-0.20460114,-0.2152328,0.12560811,0.125
1534,0.100096,-0.084995998,-0.23865523,-0.250001,-0.5,-0.5,-0.214282,-0.214282,0.17125185,-0.016846599
1535,0.26347673,0.200941,-0.20197067,-0.250001,-0.5,-0.5,-0.214282,-0.214282,0.14308976,0.125
1536,0.301769,0.25986922,-0.250001,-0.350454,-0.4992,-0.5,0.15666721,-0.214282,0.14831511,0.125
1537,0.54179598,0.25888469,-0.250001,-0.34339681,-0.5,-0.5,0.0064112495,-0.214282,0.13153902,0.125
1538,0.679858,0.33730102,-0.250001,-0.27303136,-0.5,-0.5,-0.050477284,-0.34827362,0.125,0.125
1539,0.1037843,0.019396493,-0.199994,-0.199994,-0.4992,-0.5,-0.15937465,-0.214282,0.125,-0.017413533
1540,0.32852649,0.19338277,-0.18626653,-0.199994,-0.5,-0.5,-0.034851853,-0.2194255,0.125,0.098758873
1541,0.33067836,0.25739229,-0.199994,-0.199994,-0.5,-0.5,-0.050249384,-0.21916076,0.125,0.080967975
1542,0.61875967,0.24049892,-0.199994,-0.199994,-0.5,-0.5,-0.214282,-0.25601824,0.14738406,0.125
1543,0.679858,0.679858,-0.1796976,-0.199994,-0.4992,-0.5,-0.214282,-0.22645132,0.125,0.10061359
1544,0.61162081,0.42495969,-0.15,-0.15,-0.4992,-0.5,-0.10825233,-0.214282,0.125,0.125
1545,0.679858,0.56358974,-0.15,-0.15163607,-0.4992,-0.5,-0.068692083,-0.214282,0.125,0.063926732
1546,0.42207585,0.30173309,-0.2426903,-0.449995,-0.5,-0.5,-0.071427,-0.071427,0.1431396,0.125
1547,0.4994226,0.39114499,-0.449995,-0.449995,-0.5,-0.5,-0.071427,-0.071427,0.125,0.091344424
1548,0.679858,0.679858,-0.449995,-0.45109694,-0.4992,-0.5,-0.044600993,-0.18933965,0.125,0.063315761
1549,-0.000732,-0.000732,-0.400004,-0.40864568,-0.5,-0.5,0.040185164,-0.25640103,0.125,0.091073489
1550,0.28742122,0.081937825,-0.27981519,-0.400004,-0.4992,-0.5,-0.012581911,-0.095192682,0.125,0.125
1551,0.28742122,0.081937825,-0.27981519,-0.400004,-0.4992,-0.5,-0.012581911,-0.095192682,0.125,0.125
1552,0.49581679,0.16002798,-0.266588,-0.400004,-0.5,-0.5,-0.067194788,-0.11171153,0.2164228,0.125
1553,0.478202,0.478202,-0.29796489,-0.400004,-0.5,-0.5,-0.034889339,-0.071427,0.125,0.125
1554,0.679858,0.679858,-0.33374168,-0.400004,-0.4992,-0.5,-0.03760416,-0.077415601,0.125,0.067671402
1555,-0.07325079,-0.10156,-0.349998,-0.349998,-0.5,-0.5,-0.056297047,-0.10260638,0.125,-0.11885975
1556,-0.000732,-0.000732,-0.349998,-0.39357199,-0.4992,-0.5,-0.071427,-0.071427,0.23545753,0.046990608
1557,0.31045477,0.100096,-0.27688221,-0.349998,-0.4992,-0.5,0.10389827,-0.11584183,0.125,0.125
1558,0.28249646,0.1658552,-0.26674195,-0.349998,-0.4992,-0.5,0.12778638,-0.19063793,0.125,0.10061469
1559,0.301769,0.16324255,-0.2664535,-0.349998,-0.4992,-0.5,0.12683729,-0.18764335,0.125,0.11988652
1560,0.52884397,0.478202,-0.29796489,-0.349998,-0.5,-0.5,0.011748135,-0.071427,0.125,0.125
1561,0.679858,0.679858,-0.33454428,-0.349998,-0.4992,-0.5,0.033268269,-0.11467714,0.125,0.10389967
1562,-0.071496868,-0.10156,-0.300007,-0.300007,-0.4992,-0.5,-0.071427,-0.21599119,0.16882371,-0.060259058
1563,-0.000732,-0.000732,-0.300007,-0.39619359,-0.4992,-0.5,-0.071427,-0.071427,0.18053067,0.11662539
1564,0.34422801,0.100096,-0.27693545,-0.300007,-0.4992,-0.5,0.15208966,-0.07908737,0.17150141,0.125
1565,0.34422801,0.19059685,-0.26167602,-0.300007,-0.4992,-0.5,0.15208966,-0.16238423,0.19629522,0.125
1566,0.34422801,0.19059685,-0.26167602,-0.300007,-0.4992,-0.5,0.15208966,-0.16238423,0.19629522,0.125
1567,0.62692988,0.478202,-0.29796489,-0.300007,-0.5,-0.5,-0.02866822,-0.071427,0.125,0.125
1568,0.679858,0.60458095,-0.25584627,-0.31975025,-0.5,-0.5,-0.071427,-0.071427,0.125,0.125
1569,0.057141308,-0.072307342,-0.23031649,-0.250001,-0.5,-0.5,-0.071427,-0.071427,0.125,0.125
1570,0.4324476,0.100096,-0.22677333,-0.250001,-0.5,-0.5,0.05807177,-0.071427,0.17909244,0.125
1571,0.44881791,0.15811827,-0.23277634,-0.250001,-0.5,-0.5,0.041852508,-0.071427,0.26321187,0.125
1572,0.35603914,0.25983089,-0.250001,-0.28597378,-0.4992,-0.5,0.15081628,-0.13441942,0.23947906,0.125
1573,0.63958438,0.25862067,-0.250001,-0.29355744,-0.5,-0.5,-0.033882515,-0.071427,0.27030301,0.125
1574,0.679858,0.56474817,-0.21386414,-0.27303136,-0.5,-0.5,-0.050477284,-0.071427,0.125,0.125
1575,0.194768,-0.037004244,-0.199994,-0.199994,-0.5,-0.5,-0.047920944,-0.10027746,0.125,0.018107649
1576,0.32263882,0.068539479,-0.199994,-0.199994,-0.5,-0.5,-0.048220667,-0.071427,0.1323579,0.076480198
1577,0.32263882,0.068539479,-0.199994,-0.199994,-0.5,-0.5,-0.048220667,-0.071427,0.1323579,0.076480198
1578,0.32237145,0.26206262,-0.199994,-0.199994,-0.5,-0.5,-0.048153198,-0.071427,0.1324645,0.076330949
1579,0.679858,0.25475134,-0.199994,-0.199994,-0.5,-0.5,-0.061157918,-0.13933421,0.125,0.125
1580,0.679858,0.57910415,-0.199994,-0.23032205,-0.5,-0.5,-0.031325545,-0.071427,0.125,0.125
1581,0.25002124,0.15630541,-0.15,-0.18343508,-0.4992,-0.5,0.15577556,-0.071427,0.16063259,0.125
1582,0.301769,0.20213014,-0.15,-0.15,-0.5,-0.5,-0.049856377,-0.071427,0.125,0.125
1583,0.679858,0.2351961,-0.13168536,-0.15,-0.5,-0.5,-0.005968636,-0.071427,0.125,0.125
1584,0.679858,0.57700628,-0.15,-0.15156889,-0.4992,-0.5,-0.064863463,-0.071427,0.125,0.06840139
1585,0.25338843,0.17376916,-0.27380445,-0.400004,-0.5,-0.5,0.20642174,0.055067697,0.125,0.125
1586,0.39741778,0.19779419,-0.26186887,-0.41304871,-0.5,-0.5,0.071427,0.071427,0.125,0.125
1587,0.478202,0.40532154,-0.23299754,-0.400004,-0.5,-0.5,0.1729463,0.071427,0.125,0.1169817
1588,0.31561915,-0.023738087,-0.29962158,-0.349998,-0.4992,-0.5,0.071427,0.05219053,0.125,0.125
1589,0.27482177,0.100096,-0.32932638,-0.37470534,-0.5,-0.5,0.20317761,0.071427,0.125,0.125
1590,0.26464701,0.13253723,-0.28073206,-0.38671503,-0.5,-0.5,0.20471765,0.071427,0.125,0.125
1591,0.301769,0.13444391,-0.27787601,-0.349998,-0.5,-0.5,0.16114234,0.071427,0.125,0.125
1592,0.478202,0.478202,-0.21764364,-0.349998,-0.5,-0.5,0.13272974,0.062074363,0.125,0.125
1593,0.33592863,-0.000732,-0.300007,-0.31158485,-0.4992,-0.5,0.14555882,0.071427,0.15536698,0.125
1594,0.33747817,0.015517986,-0.300007,-0.30079457,-0.4992,-0.5,0.19323394,0.071427,0.15577807,0.125
1595,0.26464701,0.13253723,-0.28073206,-0.38671503,-0.5,-0.5,0.20471765,0.071427,0.125,0.125
1596,0.301769,0.13278309,-0.28036379,-0.34289839,-0.5,-0.5,0.1990989,0.071427,0.125,0.125
1597,0.54868617,0.43882374,-0.22526726,-0.300007,-0.5,-0.5,0.14844636,0.059254972,0.125,0.125
1598,0.679858,0.67435537,-0.18066759,-0.32816752,-0.4992,-0.5,0.072524636,0.071427,0.13506901,0.125
1599,0.39068582,-0.04589451,-0.24667242,-0.250001,-0.5,-0.5,0.12865779,0.051956194,0.125,0.125
1600,0.35822316,0.093945584,-0.250001,-0.250001,-0.5,-0.5,0.18133588,0.071427,0.125,0.125
1601,0.35822316,0.093945584,-0.250001,-0.250001,-0.5,-0.5,0.18133588,0.071427,0.125,0.125
1602,0.301769,0.301769,-0.250001,-0.34789653,-0.4992,-0.5,0.17215905,0.071427,0.15562729,0.125
1603,0.51133833,0.39948046,-0.22749824,-0.250001,-0.4992,-0.5,0.071427,0.056387411,0.125,0.125
1604,0.679858,0.67435537,-0.18066759,-0.32816752,-0.4992,-0.5,0.072524636,0.071427,0.13506901,0.125
1605,0.20626126,-0.021251332,-0.199994,-0.199994,-0.4992,-0.5,0.19763896,0.043686901,0.125,0.065315176
1606,0.20626126,-0.021251332,-0.199994,-0.199994,-0.4992,-0.5,0.19763896,0.043686901,0.125,0.065315176
1607,0.20626126,-0.021251332,-0.199994,-0.199994,-0.4992,-0.5,0.19763896,0.043686901,0.125,0.065315176
1608,0.301769,-0.040374773,-0.199994,-0.199994,-0.4992,-0.5,0.13322609,0.047194623,0.125,0.10233901
1609,0.54551412,0.41709677,-0.199994,-0.199994,-0.5,-0.5,0.081663864,0.056146676,0.125,0.125
1610,0.679858,0.67435314,-0.18119805,-0.23055367,-0.5,-0.5,0.07327542,0.071427,0.13958398,0.125
1611,0.14208322,-0.028338237,-0.15,-0.15,-0.4992,-0.5,0.3525097,0.056766303,0.15118038,0.125
1612,0.13596141,0.099496166,-0.15,-0.18730532,-0.4992,-0.5,0.36637401,0.040725421,0.125,0.125
1613,0.200941,0.075245397,-0.15,-0.19824601,-0.4992,-0.5,0.2192122,0.043439213,0.125,0.125
1614,0.60941424,0.063989953,-0.15,-0.15,-0.5,-0.5,0.11292614,0.071427,0.1473102,0.125
1615,0.60941424,0.063989953,-0.15,-0.15,-0.5,-0.5,0.11292614,0.071427,0.1473102,0.125
1616,0.679858,0.67460479,-0.12141078,-0.15038929,-0.4992,-0.5,0.071748467,0.071427,0.14329185,0.125
1617,0.26119733,0.16267113,-0.27759584,-0.400004,-0.5,-0.5,0.30683546,0.18544537,0.125,0.125
1618,0.31650298,0.14293906,-0.27913721,-0.400004,-0.5,-0.5,0.28118797,0.18984432,0.125,0.125
1619,0.48714721,0.30361555,-0.26211568,-0.400004,-0.5,-0.5,0.28765525,0.15402826,0.125,0.125
1620,0.27906814,-0.000732,-0.30399886,-0.349998,-0.4992,-0.5,0.214282,0.17595129,0.125,0.125
1621,0.30609536,0.03327297,-0.29902888,-0.349998,-0.4992,-0.5,0.28662321,0.214282,0.1326043,0.125
1622,0.30609536,0.03327297,-0.29902888,-0.349998,-0.4992,-0.5,0.28662321,0.214282,0.1326043,0.125
1623,0.30609536,0.03327297,-0.29902888,-0.349998,-0.4992,-0.5,0.28662321,0.214282,0.1326043,0.125
1624,0.50628015,0.478202,-0.28726662,-0.349998,-0.4992,-0.5,0.43366447,0.11507059,0.125,0.125
1625,0.14442539,-0.078447226,-0.300007,-0.300007,-0.5,-0.5,0.32402531,0.14800374,0.125,0.125
1626,0.34944357,0.033274154,-0.2987475,-0.300007,-0.4992,-0.5,0.26196862,0.214282,0.17130201,0.125
1627,0.34944357,0.033274154,-0.2987475,-0.300007,-0.4992,-0.5,0.26196862,0.214282,0.17130201,0.125
1628,0.34944357,0.033274154,-0.2987475,-0.300007,-0.4992,-0.5,0.26196862,0.214282,0.17130201,0.125
1629,0.478202,0.41564678,-0.2738727,-0.300007,-0.5,-0.5,0.36473949,0.12903343,0.125,0.125
1630,0.679858,0.29164142,-0.25397625,-0.300007,-0.4992,-0.5,0.24358662,0.15670622,0.125,0.125
1631,0.29810211,-0.078699521,-0.21179114,-0.250001,-0.4992,-0.5,0.29002607,0.18807694,0.125,0.125
1632,0.3768435,0.082185854,-0.250001,-0.250001,-0.5,-0.5,0.24649239,0.20342009,0.17308296,0.125
1633,0.3768435,0.082185854,-0.250001,-0.250001,-0.5,-0.5,0.24649239,0.20342009,0.17308296,0.125
1634,0.301769,0.29985431,-0.250001,-0.35126567,-0.4992,-0.5,0.214282,0.15487842,0.16342078,0.125
1635,0.58776355,0.34665937,-0.250001,-0.250001,-0.5,-0.5,0.2534517,0.14444054,0.125,0.125
1636,0.679858,0.3177735,-0.250001,-0.26757599,-0.4992,-0.5,0.23371892,0.15181186,0.14183256,0.092043179
1637,0.16281113,-0.020026801,-0.19856018,-0.199994,-0.4992,-0.5,0.214282,0.042368029,0.125,0.047030592
1638,0.24475622,0.033799973,-0.1738265,-0.199994,-0.5,-0.5,0.32060893,0.214282,0.19585506,0.125
1639,0.24475622,0.033799973,-0.1738265,-0.199994,-0.5,-0.5,0.32060893,0.214282,0.19585506,0.125
1640,0.34003329,0.033689829,-0.199994,-0.199994,-0.4992,-0.5,0.26602647,0.214282,0.22549339,0.125
1641,0.5359854,0.44530005,-0.199994,-0.199994,-0.5,-0.5,0.5,0.12248988,0.125,0.125
1642,0.679858,0.57534813,-0.199994,-0.199994,-0.5,-0.5,0.22454501,0.093488202,0.16893123,0.125
1643,-0.047126448,-0.10156,-0.15,-0.15,-0.4992,-0.5,0.21875204,0.15175747,0.125,0.125
1644,0.14208322,-0.028338237,-0.15,-0.15,-0.4992,-0.5,0.3525097,0.056766303,0.15118038,0.125
1645,0.22293116,0.093567514,-0.15,-0.15,-0.4992,-0.5,0.3319643,0.20097576,0.13473641,0.125
1646,0.22293116,0.093567514,-0.15,-0.15,-0.4992,-0.5,0.3319643,0.20097576,0.13473641,0.125
1647,0.4311816,0.081338478,-0.15,-0.15,-0.5,-0.5,0.214282,0.20370293,0.15053046,0.125
1648,0.56876341,0.085505743,-0.15,-0.15,-0.4992,-0.5,0.214282,0.20447357,0.125,0.064728652
1649,0.679858,0.48971683,-0.15,-0.15,-0.5,-0.5,0.43733899,0.11918988,0.125,0.083973238
1650,0.22364337,0.200941,-0.28787035,-0.400004,-0.5,-0.5,0.357182,0.35450724,0.125,0.125
1651,0.31432417,0.17561185,-0.32697308,-0.400004,-0.5,-0.5,0.5,0.3053373,0.125,0.125
1652,0.18333568,0.045757979,-0.29941094,-0.349998,-0.5,-0.5,0.357182,0.32095974,0.125,0.125
1653,0.2028917,0.10637639,-0.32645463,-0.349998,-0.5,-0.5,0.47825317,0.31912653,0.125,0.125
1654,0.30866033,-0.029321578,-0.33420636,-0.349998,-0.5,-0.5,0.46927479,0.32899945,0.125,0.125
1655,0.49690507,0.44328637,-0.29489527,-0.349998,-0.5,-0.5,0.45329526,0.30338108,0.125,0.125
1656,0.18334941,-0.049241772,-0.300007,-0.31087094,-0.5,-0.5,0.357182,0.32732934,0.125,0.125
1657,0.18334941,0.037742999,-0.300007,-0.34759175,-0.5,-0.5,0.357182,0.32039932,0.125,0.125
1658,0.33568769,0.043106372,-0.300007,-0.320302,-0.4992,-0.5,0.357182,0.34513348,0.12682203,0.125
1659,0.33568769,0.043106372,-0.300007,-0.320302,-0.4992,-0.5,0.357182,0.34513348,0.12682203,0.125
1660,0.478202,0.40384839,-0.28431677,-0.300007,-0.5,-0.5,0.40144891,0.31538621,0.125,0.125
1661,0.18201938,-0.077598933,-0.24226331,-0.250001,-0.5,-0.5,0.357182,0.357182,0.13090589,0.125
1662,0.18201938,-0.077598933,-0.24226331,-0.250001,-0.5,-0.5,0.357182,0.357182,0.13090589,0.125
1663,0.35011658,0.19961755,-0.250001,-0.250001,-0.5,-0.5,0.5,0.35257702,0.16884137,0.125
1664,0.35011658,0.19961755,-0.250001,-0.250001,-0.5,-0.5,0.5,0.35257702,0.16884137,0.125
1665,0.51174091,0.36414214,-0.24103908,-0.250001,-0.4992,-0.5,0.5,0.34200253,0.125,0.125
1666,0.679858,0.679858,-0.1998705,-0.250001,-0.5,-0.5,0.45004668,0.33128617,0.14162622,0.125
1667,0.18104578,-0.052121977,-0.199994,-0.20866388,-0.5,-0.5,0.357182,0.23341867,0.16527247,0.125
1668,0.18104578,-0.052121977,-0.199994,-0.20866388,-0.5,-0.5,0.357182,0.23341867,0.16527247,0.125
1669,0.21052588,-0.041381161,-0.199994,-0.199994,-0.5,-0.5,0.5,0.23283766,0.13194743,0.060676019
1670,0.33847163,-0.044009909,-0.199994,-0.22986358,-0.4992,-0.5,0.5,0.23160961,0.125,0.125
1671,0.52336906,0.42386055,-0.199994,-0.199994,-0.5,-0.5,0.5,0.35326098,0.125,0.125
1672,0.679858,0.63254728,-0.199994,-0.199994,-0.4992,-0.5,0.5,0.34884378,0.12943597,0.073037043
1673,0.064647522,-0.056185285,-0.15,-0.15,-0.5,-0.5,0.42271955,0.23437174,0.12964299,0.125
1674,0.17989425,0.095623514,-0.15,-0.15,-0.5,-0.5,0.357182,0.20051726,0.12932502,0.125
1675,0.21384239,0.097231914,-0.15,-0.15,-0.4992,-0.5,0.35856529,0.20015857,0.125,0.125
1676,0.61776763,0.097400833,-0.15,-0.15,-0.5,-0.5,0.36064374,0.20016047,0.125,0.12359725
1677,0.61776763,0.097400833,-0.15,-0.15,-0.5,-0.5,0.36064374,0.20016047,0.125,0.12359725
1678,0.679858,0.61041721,-0.15,-0.1880093,-0.5,-0.5,0.46093513,0.357182,0.125,0.125
1679,0.26497348,0.18480222,-0.32637343,-0.400004,-0.4992,-0.5,0.5,0.3046804,0.125,0.125
1680,0.31432417,0.17561185,-0.32697308,-0.400004,-0.5,-0.5,0.5,0.3053373,0.125,0.125
1681,0.18445924,0.100096,-0.33258901,-0.349998,-0.5,-0.5,0.5,0.36716587,0.125,0.125
1682,0.30062711,-0.027593875,-0.34216883,-0.349998,-0.4992,-0.5,0.5,0.31859734,0.125,0.125
1683,0.301769,-0.02761822,-0.34217064,-0.349998,-0.4992,-0.5,0.5,0.34001548,0.125,0.125
1684,0.478202,0.4306622,-0.34955937,-0.349998,-0.4992,-0.5,0.5,0.26149753,0.125,0.125
1685,0.27150113,0.047166937,-0.300007,-0.300007,-0.4992,-0.5,0.5,0.34571698,0.13470097,0.125
1686,0.27150113,0.047166937,-0.300007,-0.300007,-0.4992,-0.5,0.5,0.34571698,0.13470097,0.125
1687,0.35023129,0.047166937,-0.300007,-0.300007,-0.4992,-0.5,0.5,0.34571698,0.16721918,0.125
1688,0.57733545,0.3277367,-0.2478117,-0.300007,-0.4992,-0.5,0.5,0.34242915,0.125,0.125
1689,0.35011658,-0.01491487,-0.1982566,-0.250001,-0.5,-0.5,0.5,0.39170404,0.125,0.125
1690,0.35011658,-0.01491487,-0.1982566,-0.250001,-0.5,-0.5,0.5,0.39170404,0.125,0.125
1691,0.35011658,0.19961755,-0.250001,-0.250001,-0.5,-0.5,0.5,0.35257702,0.16884137,0.125
1692,0.35011658,0.19961755,-0.250001,-0.250001,-0.5,-0.5,0.5,0.35257702,0.16884137,0.125
1693,0.51174091,0.36414214,-0.24103908,-0.250001,-0.4992,-0.5,0.5,0.34200253,0.125,0.125
1694,0.052222747,-0.054967736,-0.199994,-0.199994,-0.5,-0.5,0.5,0.5,0.125,0.030443967
1695,0.17195906,-0.038739662,-0.199994,-0.199994,-0.5,-0.5,0.5,0.41526805,0.14734055,0.039749314
1696,0.200941,-0.038864016,-0.199994,-0.199994,-0.5,-0.5,0.5,0.39883925,0.14700457,0.10285527
1697,0.3542802,-0.047008451,-0.199994,-0.24329443,-0.4992,-0.5,0.5,0.3937711,0.125,0.125
1698,0.52336906,0.42386055,-0.199994,-0.199994,-0.5,-0.5,0.5,0.35326098,0.125,0.125
1699,0.679858,0.63254728,-0.199994,-0.199994,-0.4992,-0.5,0.5,0.34884378,0.12943597,0.073037043
1700,0.2042316,0.12611766,-0.15,-0.15,-0.5,-0.5,0.5,0.47744377,0.125,0.125
1701,0.58039148,0.16562905,-0.15,-0.15062681,-0.4992,-0.5,0.5,0.39544831,0.125,0.125
1702,0.58039148,0.478202,-0.15,-0.15062681,-0.4992,-0.5,0.5,0.47979582,0.125,0.125
1703,0.679858,0.49680019,-0.13506295,-0.15,-0.5,-0.5,0.5,0.38476538,0.125,0.079543354
1704,0.57198409,0.37018163,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.25,0.22950435
1705,0.51020865,0.43533523,-0.449995,-0.47556707,-0.5,-0.5,-0.49774666,-0.5,0.25,0.18242674
1706,0.679858,0.58530595,-0.43641503,-0.45960513,-0.4992,-0.5,-0.5,-0.5,0.34701463,0.23147474
1707,0.60740529,0.478202,-0.37385051,-0.400004,-0.4992,-0.5,-0.5,-0.5,0.25707832,0.20529527
1708,0.679858,0.54912404,-0.36832695,-0.40938051,-0.4992,-0.5,-0.48978201,-0.5,0.29186469,0.23173503
1709,0.478202,0.478202,-0.34539287,-0.349998,-0.4992,-0.5,-0.5,-0.5,0.25,0.23686793
1710,0.679858,0.57513351,-0.30323358,-0.37093949,-0.4992,-0.5,-0.49166693,-0.5,0.32673446,0.22819506
1711,0.679858,0.57010445,-0.300007,-0.37052293,-0.4992,-0.5,-0.49399655,-0.5,0.31933012,0.22726706
1712,0.679858,0.64859316,-0.250001,-0.267882,-0.4992,-0.5,-0.44768709,-0.5,0.27573042,0.23759525
1713,0.679858,0.679858,-0.44474053,-0.5,-0.4992,-0.5,-0.357145,-0.357145,0.34026494,0.14637961
1714,0.56094188,0.478202,-0.40153565,-0.449995,-0.5,-0.5,-0.357145,-0.36381447,0.36303362,0.25
1715,0.679858,0.679858,-0.44723287,-0.45138644,-0.5,-0.5,-0.357145,-0.35936736,0.34157867,0.14554483
1716,0.301769,0.28182017,-0.32456269,-0.400004,-0.4992,-0.5,-0.357145,-0.357145,0.5,0.2177263
1717,0.56161539,0.478202,-0.39628218,-0.44722429,-0.5,-0.5,-0.357145,-0.357145,0.37125141,0.25
1718,0.679858,0.679858,-0.34465038,-0.45146875,-0.5,-0.5,-0.357145,-0.35953346,0.28750682,0.14584256
1719,0.30637453,0.301769,-0.30757759,-0.349998,-0.4992,-0.5,-0.357145,-0.35755599,0.5,0.18153342
1720,0.478202,0.4066952,-0.26136315,-0.37386701,-0.4992,-0.5,-0.27801208,-0.357145,0.26224294,0.25
1721,0.679858,0.679858,-0.34546242,-0.349998,-0.5,-0.5,-0.357145,-0.35888972,0.29210577,0.14584021
1722,0.37934973,0.301769,-0.300007,-0.300007,-0.5,-0.5,-0.357145,-0.357145,0.42777868,0.18434058
1723,0.478202,0.47676754,-0.300007,-0.300007,-0.4992,-0.5,-0.32834791,-0.357145,0.36514682,0.22678759
1724,0.679858,0.63328888,-0.300007,-0.300007,-0.4992,-0.5,-0.357145,-0.37051008,0.29412429,0.1503628
1725,0.679858,0.61432779,-0.250001,-0.2636483,-0.4992,-0.5,-0.357145,-0.37363059,0.29896398,0.15229197
1726,0.679858,0.679858,-0.449995,-0.449995,-0.5,-0.5,-0.16120416,-0.30469743,0.28823909,0.16091246
1727,0.100096,0.100096,-0.400004,-0.400004,-0.5,-0.5,-0.20827547,-0.23213261,0.5,0.21191345
